"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: febrero 2025"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/mar/2025 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","02/02/2025","15","2730.4598","4974.5746","2.0257","1193.5908","14959.0676","187.0509","419.7285","1381.1691","1553.9033","1587.987","994.6049"
"SEN","02/02/2025","16","3000.1279","4841.4301","2.1437","1198.0131","15365.6342","197.2758","419.5778","1441.2805","1553.6742","1587.6694","990.3353"
"SEN","02/02/2025","17","3227.5385","4102.897","2.2784","1203.4232","16365.3827","221.7991","422.2868","1698.1751","1554.1029","1694.253","985.0754"
"SEN","02/02/2025","18","3500.0697","2699.3621","2.1642","1230.0448","17470.1907","248.5368","420.897","1792.9732","1554.0118","2017.6432","1086.304"
"SEN","02/02/2025","19","3752.2","366.1725","2.1148","1337.8803","19846.1838","261.51","419.7446","2424.4686","1554.2881","2190.47","1171.5821"
"SEN","02/02/2025","20","3866.3188","15.0627","2.1484","1479.7349","21234.7391","276.2767","421.4765","2222.4681","1555.629","2315.1019","1277.5657"
"SEN","02/02/2025","21","3966.6106","13.8559","2.1633","1385.6031","20850.0003","273.5013","423.9518","2417.6021","1556.2062","2330.7807","1260.5537"
"SEN","02/02/2025","22","3857.1288","10.0155","2.0136","1209.3588","20743.8044","273.6917","424.9423","2283.1537","1556.1761","2332.638","1263.7429"
"SEN","02/02/2025","23","3908.0107","8.0978","2.0804","1209.1932","20075.6468","271.8295","424.9176","1834.1129","1556.0867","2309.944","1257.3502"
"SEN","02/02/2025","24","3681.5629","7.0608","2.0333","1206.3674","19304.3907","248.6141","425.1901","1243.736","1555.4612","2298.932","1230.38"
"SEN","03/02/2025","1","3647.9797","0.701","2.0612","1216.1289","18585.1386","165.2877","437.1749","1057.5673","1555.4122","2049.919","1214.4485"
"SEN","03/02/2025","2","3722.706","0.0055","2.1219","1228.8498","18088.6177","157.8454","437.9839","685.3576","1555.4989","1679.4413","1191.5801"
"SEN","03/02/2025","3","3779.5203","0.0052","2.2598","1201.7571","17520.4562","160.1703","438.0067","557.3394","1554.9278","1607.1171","1167.0822"
