"SEN","09/12/2025","3","2126.8679","0.0007","2.1862","1057.0302","22434.6638","248.1513","376.8741","1756.3482","762.2848","2804.2568","1204.6156"
"SEN","09/12/2025","4","2081.0395","0.001","1.9788","1057.6653","22101.4492","242.3249","381.2194","1895.4902","762.4219","2660.2529","1143.1053"
"SEN","09/12/2025","5","1932.7385","0.0009","1.9807","1058.6109","22820.4787","247.5529","381.3224","1754.3511","762.1074","2583.2302","1028.6263"
"SEN","09/12/2025","6","1849.7304","0.0003","1.9739","1261.4793","23186.4568","232.2752","381.6253","1862.3598","761.9722","2581.2414","1043.6233"
"SEN","09/12/2025","7","1957.8397","9.0043","2.0127","1512.7969","23635.8929","235.8599","379.973","2395.4058","761.3264","2980.2048","1087.5301"
"SEN","09/12/2025","8","1872.0805","229.3414","1.988","1531.7264","23929.0457","250.8595","378.1771","3015.9089","760.7169","3162.2","1121.8377"
"SEN","09/12/2025","9","1706.8069","1804.8889","1.9674","1530.6773","23615.9426","225.4543","379.3629","3062.7842","760.1504","3097.3821","1122.7855"
"SEN","09/12/2025","10","1989.069","3809.1024","2.0915","1530.1908","22921.6504","230.8402","378.3104","1999.3341","759.8828","3044.314","1151.1673"
"SEN","09/12/2025","11","2015.0617","4680.9052","2.3722","1347.8084","22709.2858","239.4524","377.5454","1501.7026","759.7384","2891.2352","1162.2887"
"SEN","09/12/2025","12","2081.6613","5328.7307","2.3895","1231.2218","22282.9789","230.1241","375.9266","1194.9652","759.7558","2878.3356","1209.0267"
"SEN","09/12/2025","13","1968.3234","5223.4885","2.384","1233.3272","22792.3996","245.0606","376.2501","1081.6747","759.5166","2706.1476","1231.1898"
"SEN","09/12/2025","14","2149.9297","4787.263","2.4239","1302.4554","23156.0164","241.1927","376.4723","1132.0318","759.6083","2647.6023","1282.2936"
"SEN","09/12/2025","15","2474.2149","4783.0562","2.2088","1548.6672","22770.557","238.9978","375.1683","1399.9089","759.7339","2704.4711","1392.5019"
"SEN","09/12/2025","16","2686.2778","4189.2142","2.3895","1590.9003","23171.8744","308.0312","375.0101","1805.5164","760.0794","2908.0356","1489.2349"
"SEN","09/12/2025","17","2923.1822","3067.8999","2.3606","1595.9397","23517.9697","332.0673","375.1708","2313.6514","760.3584","3082.7564","1727.6374"
"SEN","09/12/2025","18","2962.2204","865.658","2.3926","1596.8554","24407.1518","388.8661","377.9503","3400.7699","760.4885","3207.4815","2273.9827"
"SEN","09/12/2025","19","3299.4903","12.8327","2.3472","1597.323","24621.4796","376.9169","380.5765","4300.7601","760.4695","3469.1692","2293.7672"
"SEN","09/12/2025","20","3729.366","3.4433","2.27","1597.9732","24973.4313","338.5527","380.9126","3793.7928","760.1624","3485.1554","2198.1295"
"SEN","09/12/2025","21","3682.87","9.7135","1.9039","1598.7755","25067.5115","297.7109","381.5075","3524.8233","760.0777","3473.0264","2092.9907"
"SEN","09/12/2025","22","3518.1861","9.1998","1.8655","1597.4956","24683.2326","289.4982","381.3812","3082.4951","760.1293","3474.6871","1969.3295"
"SEN","09/12/2025","23","3620.8066","9.0231","1.9631","1567.2666","24552.0644","296.2629","382.1248","2587.6553","760.0901","3233.5632","1453.8399"
"SEN","09/12/2025","24","3687.9311","9.0211","2.2616","1288.3777","23689.5376","249.7602","381.8412","2332.3958","760.0753","2975.359","1408.2652"
"SEN","10/12/2025","1","3679.5306","1.0054","2.2612","1055.0981","22777.9988","240.5529","380.8597","2199.9541","759.9245","2578.685","1221.5493"
"SEN","10/12/2025","2","3790.1509","0.0003","2.2664","1052.5332","22331.1474","243.8776","381.1715","1618.4668","759.7061","2467.7313","1194.8416"
"SEN","10/12/2025","3","3670.2082","0.0001","2.2521","1053.6903","21772.5382","248.555","382.5528","1549.9504","759.6066","2461.0349","1181.8347"
"SEN","10/12/2025","4","3644.3796","0.0001","2.2654","1052.1298","21615.3975","241.3421","382.7447","1499.1839","759.2774","2447.5707","1183.2591"
"SEN","10/12/2025","5","3547.4089","0.0001","2.2728","1051.0483","22007.2331","242.5148","383.3315","1172.0063","759.4627","2456.865","1184.6283"
"SEN","10/12/2025","6","3392.0947","0.0001","2.2643","1052.1343","22773.1183","232.7557","382.9752","1262.6803","759.5847","2453.8758","1192.8277"
"SEN","10/12/2025","7","3144.4366","10.8553","2.2078","1052.5113","23512.0782","241.2299","382.0581","2227.2271","759.6655","2458.8805","1258.4528"
"SEN","10/12/2025","8","2928.5365","315.3503","2.2011","1053.5836","24422.3894","245.4604","383.9097","2694.0199","759.4838","2369.1069","1340.1068"
"SEN","10/12/2025","9","3015.0637","2393.5308","2.1114","1051.067","23536.8795","227.9341","383.1829","2178.9014","759.1785","2358.4612","1314.5224"
"SEN","10/12/2025","10","2897.6771","4446.1385","1.9997","1051.7947","23039.571","233.6143","380.5701","1340.7473","759.5476","2356.6667","1312.7127"
"SEN","10/12/2025","11","2882.03","5036.9191","1.3459","1049.2016","22720.9509","243.7313","378.3702","1226.7902","759.5932","2362.7821","1321.8324"
"SEN","10/12/2025","12","2956.2066","5045.1282","2.1852","1048.2376","22731.5019","265.0075","371.2442","1333.144","759.3928","2360.2545","1317.8178"
