"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: abril 2025"
"Proceso de Liquidacion: Re-Liquidacion Final (L3)"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/dic/2025 05:15:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","19/04/2025","17","3183.8542","4620.6586","21.5271","1252.2688","20997.0931","223.5773","377.2859","2644.7365","763.9112","1510.4591","1499.2533"
"SEN","19/04/2025","18","3241.8401","3854.4004","22.778","1298.4828","21916.3235","231.8938","377.4801","2928.0634","763.1728","1654.5765","1550.3627"
"SEN","19/04/2025","19","3409.6946","1719.2713","24.7347","1302.0464","22882.5945","283.1931","345.2473","4553.158","762.3947","1753.62","1711.8206"
"SEN","19/04/2025","20","3398.979","165.1887","24.6176","1300.2129","24416.8573","284.0703","361.7151","5944.1684","763.1882","1762.2005","1907.1147"
"SEN","19/04/2025","21","3321.0056","19.8598","25.9613","1299.5994","24769.169","272.7766","377.4914","5820.2105","764.5202","1820.4494","2088.4788"
"SEN","19/04/2025","22","3280.1212","10.2095","25.0367","1325.35","24785.1044","280.9824","379.2877","5217.998","764.6314","1869.2784","2092.7982"
"SEN","19/04/2025","23","3086.3642","10.014","21.6028","1337.724","24568.0075","277.3734","379.432","4625.2517","765.4789","1916.2898","1986.8084"
"SEN","19/04/2025","24","2829.0028","9.9891","22.217","1209.9961","24295.0616","267.0333","379.6535","3984.805","765.8455","1923.4851","1956.137"
"SEN","20/04/2025","1","2634.4932","4.6034","20.5003","916.1331","24175.7017","272.5276","380.7525","3324.5846","766.1504","1921.107","1742.1991"
"SEN","20/04/2025","2","2492.0923","0.0052","21.5851","923.6232","23860.8735","237.6621","381.5842","2637.9977","767.4607","1884.7687","1583.2901"
"SEN","20/04/2025","3","2240.3929","0.0057","22.1477","943.5735","23420.0622","224.6712","381.6033","2332.9684","767.5499","1791.9924","1576.7252"
"SEN","20/04/2025","4","2380.7737","0.0049","24.8318","954.7594","23243.442","223.2625","381.8653","1602.8152","767.1792","1744.4658","1458.2961"
"SEN","20/04/2025","5","2430.4795","0.0052","25.0092","1003.6833","22920.1794","229.4757","382.3148","1599.4609","767.2532","1743.7047","1401.3081"
