"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: agosto 2025"
"Proceso de Liquidacion: Re-Liquidacion Inicial (L1) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 26/oct/2025 05:05:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","02/08/2025","6","3270.6236","1.0969","2.5212","1342.2651","26911.0741","421.8522","332.1476","2947.2831","1287.5052","2079.4852","1577.4992"
"SEN","02/08/2025","7","2802.9867","260.2238","2.5208","1349.5645","26452.5188","458.3706","333.1388","2852.4665","1288.427","2091.9972","1535.3846"
"SEN","02/08/2025","8","2399.4659","2769.9375","2.5939","1311.3358","25448.2489","447.3529","334.3215","2469.4727","1288.4341","2048.2041","1545.4698"
"SEN","02/08/2025","9","2421.8995","5589.4539","2.7981","1254.3262","24093.33","442.8664","335.4771","2230.9738","1287.9023","1900.4028","1525.8209"
"SEN","02/08/2025","10","2777.3831","6546.0514","2.5831","1256.5723","24074.9097","439.4887","337.5122","2144.4753","1286.6049","1885.2611","1544.4758"
"SEN","02/08/2025","11","2937.4225","6797.9838","2.5634","1258.8036","24459.9624","450.2383","337.0875","2054.2","1285.8407","1908.2796","1625.9068"
"SEN","02/08/2025","12","2989.039","7099.1505","2.5193","1338.7789","24657.9059","510.8155","336.2449","1997.516","1284.5319","1920.3571","1785.8814"
"SEN","02/08/2025","13","3172.6898","7113.4002","2.6811","1342.1657","25305.2571","527.8315","334.1941","1880.9111","1283.1494","1920.8724","1858.4052"
"SEN","02/08/2025","14","3050.9808","6911.8162","2.7073","1322.4629","26082.3635","566.8359","332.4592","1875.211","1279.8099","1928.9606","1917.1995"
"SEN","02/08/2025","15","2995.7348","6626.6994","2.7076","1319.591","26676.4941","565.2375","331.6298","2205.112","1276.7707","1965.9973","1956.4094"
"SEN","02/08/2025","16","3291.5019","6459.2835","2.7079","1329.1711","27251.9136","553.6848","335.5391","2034.206","1274.9801","2016.5061","1964.4856"
"SEN","02/08/2025","17","3584.5831","6025.5753","2.7042","1318.9169","27598.216","569.9097","334.7675","2576.7225","1272.9782","2037.2319","2020.5695"
