"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: diciembre 2026"
"Proceso de Liquidacion: Re-Liquidacion Inicial (L1) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 25/feb/2026 05:05:02 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","15/12/2025","23","2669.9582","7.4964","1.6326","1410.6841","25732.2808","288.219","384.1935","2548.1169","1391.4778","2271.1472","2514.441"
"SEN","15/12/2025","24","2447.7682","5.7191","1.5237","1412.81","25030.3895","282.3634","383.9432","2062.5209","1406.1129","2208.9034","1917.0808"
"SEN","16/12/2025","1","2179.3587","0.5039","1.5264","1271.5959","24797.627","279.0396","382.7524","1851.8325","1420.172","2051.0772","1382.5931"
"SEN","16/12/2025","2","2142.1543","0.0371","1.5159","1136.8056","24456.9548","248.7387","382.7907","1200.5822","1441.0684","1995.8472","1302.1458"
"SEN","16/12/2025","3","1998.739","0.037","1.5057","907.0074","23977.9802","263.1043","382.5071","1566.1102","1458.048","1836.1722","1194.6192"
"SEN","16/12/2025","4","2023.4634","0.0367","1.502","953.237","23518.2482","250.0081","382.4059","1569.2483","1473.5245","1604.7019","1201.0744"
"SEN","16/12/2025","5","1964.1699","0.0367","1.4981","965.7478","23829.6828","255.0166","382.0553","1336.6293","1479.8299","1603.6017","1206.8865"
"SEN","16/12/2025","6","2020.0293","0.036","1.4979","1009.5059","24426.5725","263.2085","383.367","1279.907","1476.2944","1618.8632","1210.8401"
"SEN","16/12/2025","7","2297.4673","9.738","1.5068","1447.0006","24837.7296","251.9803","383.6963","1512.444","1475.1379","1727.9283","1240.9772"
"SEN","16/12/2025","8","2581.9603","335.5858","1.5129","1529.3501","24723.1207","276.2854","382.0412","1938.6968","1471.4101","1843.1427","1338.3032"
"SEN","16/12/2025","9","2811.7927","2129.4822","1.5424","1533.8297","23769.3941","275.3845","362.9794","1941.5833","1466.4565","1783.0787","1330.4396"
"SEN","16/12/2025","10","2635.5381","4355.9398","1.6803","1293.8483","22601.402","266.3126","360.8888","1623.6022","1461.2131","1757.5967","1340.3479"
"SEN","16/12/2025","11","2690.2842","5055.8246","1.6136","1043.9712","22158.0459","259.6409","361.1037","1732.257","1455.2022","1755.3596","1394.0327"
